time U B V R I J H K
6.317730e-01 -9.609345 -8.835757 -8.725594 -8.775265 -8.929006 -8.727583 -9.421608 -10.064623
6.342450e-01 -9.627588 -8.857387 -8.751261 -8.805265 -8.959006 -8.757580 -9.450883 -10.094623
6.367160e-01 -9.645834 -8.879501 -8.778948 -8.835265 -8.989006 -8.788431 -9.480159 -10.122606
6.386730e-01 -9.659827 -8.897025 -8.799136 -8.858087 -9.014007 -8.813429 -9.502659 -10.144623
6.420330e-01 -9.685574 -8.927795 -8.836530 -8.898089 -9.054006 -8.853427 -9.539440 -10.180106
6.432960e-01 -9.692324 -8.938009 -8.845777 -8.912092 -9.070969 -8.873425 -9.556213 -10.197123
6.454440e-01 -9.706660 -8.957147 -8.868947 -8.938099 -9.092352 -8.895925 -9.576216 -10.217123
6.468740e-01 -9.715664 -8.970804 -8.883653 -8.953060 -9.106234 -8.909274 -9.587998 -10.231641
6.485560e-01 -9.728164 -8.985401 -8.901646 -8.972739 -9.123734 -8.928420 -9.604774 -10.246641
6.512340e-01 -9.749341 -9.009971 -8.929033 -9.001927 -9.153735 -8.956771 -9.629780 -10.271642
6.533990e-01 -9.765099 -9.029113 -8.951733 -9.026603 -9.176234 -8.979269 -9.649059 -10.291642
6.563370e-01 -9.786617 -9.054623 -8.981919 -9.058219 -9.206506 -9.010118 -9.675841 -10.316641
6.577400e-01 -9.797378 -9.067123 -8.995396 -9.074586 -9.221505 -9.025118 -9.688347 -10.329141
6.604500e-01 -9.816735 -9.090809 -9.022317 -9.102089 -9.249006 -9.052616 -9.712629 -10.354142
6.624520e-01 -9.832166 -9.108310 -9.040799 -9.123420 -9.267894 -9.073466 -9.730129 -10.371641
6.651500e-01 -9.851532 -9.130862 -9.067716 -9.150599 -9.292893 -9.099317 -9.754416 -10.396160
6.683840e-01 -9.875238 -9.158362 -9.096220 -9.183064 -9.324283 -9.131817 -9.783699 -10.424141
6.794080e-01 -9.951201 -9.247335 -9.193322 -9.288664 -9.427619 -9.244314 -9.885863 -10.526160
6.838590e-01 -9.981367 -9.282389 -9.233259 -9.331127 -9.469005 -9.287667 -9.923361 -10.563661
6.876750e-01 -10.007930 -9.312414 -9.265966 -9.365040 -9.502620 -9.322666 -9.956950 -10.596162
6.913310e-01 -10.031212 -9.339063 -9.296195 -9.397505 -9.534005 -9.356019 -9.986948 -10.626162
6.948990e-01 -10.053899 -9.366107 -9.324418 -9.428918 -9.565119 -9.389375 -10.016244 -10.656161
7.002090e-01 -10.085807 -9.402784 -9.366870 -9.473882 -9.609004 -9.436873 -10.060542 -10.696161
7.039470e-01 -10.108766 -9.429409 -9.394866 -9.503080 -9.639006 -9.469373 -10.089839 -10.724143
7.083080e-01 -10.133974 -9.457837 -9.427302 -9.536960 -9.671505 -9.506872 -10.121640 -10.756642
7.170460e-01 -10.182022 -9.511533 -9.485782 -9.600525 -9.731507 -9.577729 -10.185241 -10.816641
7.196790e-01 -10.195651 -9.527703 -9.503508 -9.619410 -9.749008 -9.597727 -10.202044 -10.834141
7.232080e-01 -10.214751 -9.548604 -9.526233 -9.643576 -9.772895 -9.625225 -10.226347 -10.856639
7.258570e-01 -10.228383 -9.564774 -9.543455 -9.660794 -9.789005 -9.643586 -10.243848 -10.872121
7.284940e-01 -10.240653 -9.579775 -9.558961 -9.677498 -9.806508 -9.663585 -10.260652 -10.889145
7.292740e-01 -10.242099 -9.588917 -9.563572 -9.685796 -9.817709 -9.681008 -10.274954 -10.899141
7.340910e-01 -10.261883 -9.614709 -9.593784 -9.715726 -9.841579 -9.713508 -10.301763 -10.926163
7.367050e-01 -10.271673 -9.629996 -9.609785 -9.732096 -9.851579 -9.730152 -10.315378 -10.939140
7.398890e-01 -10.282281 -9.646205 -9.629214 -9.750375 -9.864083 -9.748504 -10.330380 -10.956163
7.444110e-01 -10.303715 -9.673252 -9.657444 -9.779271 -9.886582 -9.776859 -10.352193 -10.978662
7.491300e-01 -10.326510 -9.701456 -9.685699 -9.809239 -9.910457 -9.806857 -10.375815 -11.001161
7.535540e-01 -10.347978 -9.728080 -9.715359 -9.838705 -9.935711 -9.832712 -10.395129 -11.021160
7.575640e-01 -10.369630 -9.752630 -9.741122 -9.866189 -9.957091 -9.856069 -10.413758 -11.041158
7.626860e-01 -10.396620 -9.785573 -9.776600 -9.902637 -9.987089 -9.886929 -10.437396 -11.065682
7.662700e-01 -10.416128 -9.809260 -9.801852 -9.928719 -10.008472 -9.909427 -10.454216 -11.083177
7.697810e-01 -10.436142 -9.832625 -9.825397 -9.954031 -10.029853 -9.931151 -10.471037 -11.098662
7.748560e-01 -10.460436 -9.871439 -9.864203 -9.994988 -10.069725 -9.973561 -10.504678 -11.130203
7.778700e-01 -10.476283 -9.890133 -9.884463 -10.016383 -10.088592 -9.993560 -10.520828 -11.145201
7.833270e-01 -10.506218 -9.927188 -9.922754 -10.056189 -10.122227 -10.026920 -10.547658 -11.172699
7.868400e-01 -10.524572 -9.948856 -9.947469 -10.080089 -10.143594 -10.050280 -10.566985 -11.192223
7.922130e-01 -10.551182 -9.982552 -9.983247 -10.116643 -10.174728 -10.085278 -10.593813 -11.217704
7.965240e-01 -10.571608 -10.007608 -10.012680 -10.144492 -10.198594 -10.111140 -10.615643 -11.240204
8.018430e-01 -10.594462 -10.038806 -10.045965 -10.178571 -10.227230 -10.144504 -10.642473 -11.265199
8.091030e-01 -10.625722 -10.080005 -10.088719 -10.220889 -10.262228 -10.187866 -10.678639 -11.297702
8.147370e-01 -10.649040 -10.108734 -10.121732 -10.253951 -10.288361 -10.220365 -10.704809 -11.320681
8.204050e-01 -10.671635 -10.139495 -10.153675 -10.284082 -10.313360 -10.252863 -10.729145 -11.345682
8.241000e-01 -10.684982 -10.157023 -10.173917 -10.303501 -10.329497 -10.273728 -10.745986 -11.360682
8.304480e-01 -10.710470 -10.190285 -10.209443 -10.338838 -10.355633 -10.307095 -10.772165 -11.386161
8.349830e-01 -10.717334 -10.221506 -10.237428 -10.369687 -10.384828 -10.345183 -10.807688 -11.413181
8.422190e-01 -10.734563 -10.254795 -10.277091 -10.404063 -10.403338 -10.383540 -10.836379 -11.443183
8.472560e-01 -10.745245 -10.277683 -10.302859 -10.427270 -10.413183 -10.408538 -10.855723 -11.461161
8.550250e-01 -10.774052 -10.318031 -10.345070 -10.467038 -10.444360 -10.446896 -10.886919 -11.491161
8.613310e-01 -10.800353 -10.350495 -10.377560 -10.497832 -10.468034 -10.477755 -10.910619 -11.513660
8.711510e-01 -10.839654 -10.400822 -10.428642 -10.548238 -10.507891 -10.526116 -10.949324 -11.549139
8.772660e-01 -10.865107 -10.431996 -10.459233 -10.579849 -10.532754 -10.556114 -10.974889 -11.574143
8.853150e-01 -10.896680 -10.473636 -10.501721 -10.619826 -10.566310 -10.598612 -11.008607 -11.604622
8.899970e-01 -10.913743 -10.495702 -10.524513 -10.642669 -10.584999 -10.621976 -11.028606 -11.624140
8.932410e-01 -10.925222 -10.511939 -10.541730 -10.658049 -10.597379 -10.639473 -11.042966 -11.637122
8.996990e-01 -10.928978 -10.552139 -10.580318 -10.699105 -10.627540 -10.685094 -11.084188 -11.674142
9.054890e-01 -10.944262 -10.577576 -10.608648 -10.726044 -10.643724 -10.715092 -11.110416 -11.696643
9.126760e-01 -10.954709 -10.606414 -10.643036 -10.753457 -10.656194 -10.750094 -11.139781 -11.722604
9.193740e-01 -10.963172 -10.633201 -10.675726 -10.779388 -10.667472 -10.782589 -11.166646 -11.747607
9.257750e-01 -10.977092 -10.660297 -10.704891 -10.803351 -10.681287 -10.810089 -11.191014 -11.768089
9.355540e-01 -11.004641 -10.701917 -10.745444 -10.841057 -10.711411 -10.852588 -11.226621 -11.796558
9.429390e-01 -11.029500 -10.733564 -10.777393 -10.869830 -10.735243 -10.882584 -11.250993 -11.819546
9.547830e-01 -11.074401 -10.783895 -10.826426 -10.921815 -10.777803 -10.930939 -11.291615 -11.853020
9.632800e-01 -11.110426 -10.821357 -10.863985 -10.959189 -10.811585 -10.965936 -11.320990 -11.880521
9.710880e-01 -11.145408 -10.855062 -10.897417 -10.995580 -10.844087 -11.000936 -11.349746 -11.908019
9.750430e-01 -11.148366 -10.877688 -10.918283 -11.017465 -10.858504 -11.024175 -11.374747 -11.928020
9.821990e-01 -11.181922 -10.908876 -10.949215 -11.051799 -10.893503 -11.059172 -11.404127 -11.955033
9.875660e-01 -11.205871 -10.932206 -10.973977 -11.076799 -10.918505 -11.084174 -11.426629 -11.975521
9.922580e-01 -11.225874 -10.952207 -10.994575 -11.099334 -10.942309 -11.109173 -11.446630 -11.995032
9.984580e-01 -11.254817 -10.979709 -11.022671 -11.129364 -10.973617 -11.141669 -11.476010 -12.022533
1.004640e+00 -11.282315 -11.006791 -11.049952 -11.157779 -11.004925 -11.174169 -11.505393 -12.050032
1.008000e+00 -11.297314 -11.020539 -11.064951 -11.173000 -11.022427 -11.192519 -11.522276 -12.065032
1.019140e+00 -11.345611 -11.068485 -11.115567 -11.226476 -11.081361 -11.255021 -11.579162 -12.115519
1.023660e+00 -11.367057 -11.088514 -11.137231 -11.246732 -11.105176 -11.280021 -11.601663 -12.135521
1.032640e+00 -11.407456 -11.128514 -11.177243 -11.287869 -11.151492 -11.328372 -11.648549 -12.178021
1.041040e+00 -11.444301 -11.164376 -11.214999 -11.326543 -11.196626 -11.375871 -11.691051 -12.216008
1.046050e+00 -11.467205 -11.186877 -11.237513 -11.349964 -11.222948 -11.403369 -11.717936 -12.238998
1.051510e+00 -11.491555 -11.209406 -11.262276 -11.375219 -11.251771 -11.433370 -11.745438 -12.263998
1.056400e+00 -11.513007 -11.230658 -11.284194 -11.396142 -11.275593 -11.460869 -11.770438 -12.286989
1.065590e+00 -11.554457 -11.270657 -11.324193 -11.436657 -11.323243 -11.509223 -11.817326 -12.329488
1.070350e+00 -11.574860 -11.290686 -11.345875 -11.457581 -11.347071 -11.535078 -11.841714 -12.349982
1.074310e+00 -11.591717 -11.306105 -11.361710 -11.475148 -11.367230 -11.556723 -11.861715 -12.367481
1.078280e+00 -11.611961 -11.326912 -11.381661 -11.487287 -11.373562 -11.577647 -11.884828 -12.387973
1.083570e+00 -11.634866 -11.349411 -11.404177 -11.510712 -11.399896 -11.605147 -11.911716 -12.410967
1.100060e+00 -11.704218 -11.415666 -11.471111 -11.577857 -11.477742 -11.690150 -11.991718 -12.485966
1.104030e+00 -11.721718 -11.431505 -11.488360 -11.594914 -11.497742 -11.710149 -12.011110 -12.501462
1.107510e+00 -11.734623 -11.445667 -11.501110 -11.608341 -11.514083 -11.727649 -12.028610 -12.518466
1.114470e+00 -11.763576 -11.471921 -11.528626 -11.636806 -11.546767 -11.761009 -12.061107 -12.548962
1.128680e+00 -11.817935 -11.526561 -11.585549 -11.693033 -11.610806 -11.833506 -12.130501 -12.611956
1.133060e+00 -11.834390 -11.542818 -11.603048 -11.710607 -11.631005 -11.854367 -12.151111 -12.629953
1.140850e+00 -11.864797 -11.572817 -11.633048 -11.740869 -11.664857 -11.891868 -12.188001 -12.664953
1.144740e+00 -11.878751 -11.587009 -11.648048 -11.755905 -11.681210 -11.911867 -12.205506 -12.680450
1.150250e+00 -11.899161 -11.607009 -11.668064 -11.776874 -11.706421 -11.936869 -12.230502 -12.704953
1.154260e+00 -11.914160 -11.621187 -11.683300 -11.792105 -11.723921 -11.956868 -12.250502 -12.722453
1.169080e+00 -11.967482 -11.675408 -11.739986 -11.848150 -11.786860 -12.027729 -12.318006 -12.785451
1.173540e+00 -11.984571 -11.691667 -11.757488 -11.865684 -11.805723 -12.047730 -12.338003 -12.803447
1.179130e+00 -12.003939 -11.711283 -11.777740 -11.886624 -11.829588 -12.074368 -12.362397 -12.828447
1.183710e+00 -12.019982 -11.727118 -11.795003 -11.904355 -11.849588 -12.095230 -12.382395 -12.845947
1.186850e+00 -12.031030 -11.740034 -11.808316 -11.912094 -11.849588 -12.110323 -12.399291 -12.861446
1.192010e+00 -12.051030 -11.759614 -11.827504 -11.930722 -11.872087 -12.134457 -12.419902 -12.881946
1.197080e+00 -12.068529 -11.777535 -11.845831 -11.950759 -11.893454 -12.157824 -12.442396 -12.901946
1.202070e+00 -12.086029 -11.795063 -11.865020 -11.969197 -11.914821 -12.180322 -12.464900 -12.924446
1.207000e+00 -12.103940 -11.812985 -11.882770 -11.987637 -11.936190 -12.202825 -12.487400 -12.944446
1.212100e+00 -12.121441 -11.830938 -11.902771 -12.007674 -11.957560 -12.227824 -12.509901 -12.964947
1.231200e+00 -12.187901 -11.898107 -11.975288 -12.081230 -12.038056 -12.316191 -12.594905 -13.045450
1.236930e+00 -12.207266 -11.917725 -11.995540 -12.102171 -12.061934 -12.341190 -12.619903 -13.067948
1.243510e+00 -12.229767 -11.940682 -12.019966 -12.125617 -12.088313 -12.369558 -12.647403 -13.093451
1.251200e+00 -12.254766 -11.967374 -12.047481 -12.154028 -12.118313 -12.404558 -12.679905 -13.123452
1.257060e+00 -12.274766 -11.986595 -12.069981 -12.176563 -12.142193 -12.427928 -12.702404 -13.143955
1.264990e+00 -12.301226 -12.014095 -12.097482 -12.204530 -12.174693 -12.461299 -12.732407 -13.173451
1.271000e+00 -12.321227 -12.034525 -12.117735 -12.225442 -12.197193 -12.486298 -12.754907 -13.193955
1.277220e+00 -12.341225 -12.054984 -12.140235 -12.247980 -12.221075 -12.512169 -12.779907 -13.216455
1.285540e+00 -12.368726 -12.081252 -12.167766 -12.277148 -12.253842 -12.547169 -12.809907 -13.244459
1.291820e+00 -12.389774 -12.102521 -12.190266 -12.299883 -12.278840 -12.571418 -12.834908 -13.267465
1.298280e+00 -12.410187 -12.124212 -12.212766 -12.322421 -12.302730 -12.598042 -12.858017 -13.289964
1.306990e+00 -12.437689 -12.152175 -12.242782 -12.353377 -12.336615 -12.633917 -12.892410 -13.320471
1.313600e+00 -12.460602 -12.171842 -12.267809 -12.372867 -12.350228 -12.661549 -12.917409 -13.345979
1.320350e+00 -12.482482 -12.194775 -12.290562 -12.396321 -12.376617 -12.687429 -12.942413 -13.368989
1.329470e+00 -12.512482 -12.225270 -12.324757 -12.429543 -12.410503 -12.724930 -12.977412 -13.401996
1.336380e+00 -12.536434 -12.248669 -12.349992 -12.454778 -12.438006 -12.753310 -13.004913 -13.426995
1.343490e+00 -12.560399 -12.273669 -12.375578 -12.482120 -12.465790 -12.783309 -13.032413 -13.452505
1.353010e+00 -12.593315 -12.308299 -12.410831 -12.517842 -12.502182 -12.821693 -13.069913 -13.487504
1.360180e+00 -12.618733 -12.333767 -12.438331 -12.545380 -12.531074 -12.851693 -13.098022 -13.513012
1.367570e+00 -12.645200 -12.361705 -12.466069 -12.572921 -12.559972 -12.882576 -13.125524 -13.540520
1.377470e+00 -12.680619 -12.397175 -12.503016 -12.609563 -12.598866 -12.920963 -13.165525 -13.576026
1.384930e+00 -12.707072 -12.424311 -12.531323 -12.638878 -12.628869 -12.951848 -13.193026 -13.601539
1.392420e+00 -12.733539 -12.451058 -12.560186 -12.665525 -12.657767 -12.981848 -13.221137 -13.629039
1.402480e+00 -12.769992 -12.487724 -12.596008 -12.703064 -12.696665 -13.021848 -13.261138 -13.664041
1.410100e+00 -12.796460 -12.514474 -12.625440 -12.731489 -12.726669 -13.052736 -13.288639 -13.689553
1.417820e+00 -12.824382 -12.542418 -12.653179 -12.759067 -12.756971 -13.081126 -13.318638 -13.717056
1.428160e+00 -12.860834 -12.579561 -12.690936 -12.797296 -12.795878 -13.122017 -13.356750 -13.752571
1.435940e+00 -12.888334 -12.607061 -12.718435 -12.825072 -12.827283 -13.152017 -13.384862 -13.778083
1.443790e+00 -12.916259 -12.633786 -12.746192 -12.853302 -12.856190 -13.180410 -13.414252 -13.805584
1.454150e+00 -12.951681 -12.670902 -12.781690 -12.889269 -12.895098 -13.218801 -13.450478 -13.841102
1.461830e+00 -12.979606 -12.697182 -12.808623 -12.915238 -12.924009 -13.248800 -13.477979 -13.866103
1.469770e+00 -13.007106 -12.725131 -12.836382 -12.943668 -12.954009 -13.277195 -13.507978 -13.891618
1.480420e+00 -13.043988 -12.761030 -12.871884 -12.979680 -12.994332 -13.315593 -13.546093 -13.927140
1.488460e+00 -13.071913 -12.788528 -12.899384 -13.007221 -13.023248 -13.345592 -13.573593 -13.952657
1.496540e+00 -13.099841 -12.816484 -12.927143 -13.035456 -13.052163 -13.373094 -13.601710 -13.977658
1.507310e+00 -13.137341 -12.852735 -12.962404 -13.071432 -13.091081 -13.411491 -13.639826 -14.013179
1.515390e+00 -13.164229 -12.879889 -12.989584 -13.097408 -13.120000 -13.439889 -13.667328 -14.038177
1.523630e+00 -13.195712 -12.905762 -13.018445 -13.116030 -13.127920 -13.467359 -13.693594 -14.067768
1.534530e+00 -13.232598 -12.941669 -13.053950 -13.152007 -13.166833 -13.504858 -13.731096 -14.100794
1.542650e+00 -13.260531 -12.967931 -13.079211 -13.177785 -13.194663 -13.532357 -13.759211 -14.126321
1.558830e+00 -13.314925 -13.020860 -13.129736 -13.229743 -13.252501 -13.586686 -13.814827 -14.176850
1.566920e+00 -13.341818 -13.046318 -13.154999 -13.255526 -13.280342 -13.614190 -13.842946 -14.202376
1.583110e+00 -13.396653 -13.098497 -13.205775 -13.307295 -13.337114 -13.669190 -13.899186 -14.253433
1.591280e+00 -13.424588 -13.124764 -13.231040 -13.333322 -13.367470 -13.696690 -13.927307 -14.278967
1.601930e+00 -13.458993 -13.157723 -13.263805 -13.366610 -13.402831 -13.732606 -13.963552 -14.313966
1.612320e+00 -13.493398 -13.191117 -13.294590 -13.398590 -13.440698 -13.765112 -13.999177 -14.344498
1.627910e+00 -13.543692 -13.239516 -13.340932 -13.446924 -13.492509 -13.816029 -14.052928 -14.392530
1.643500e+00 -13.593552 -13.286254 -13.386474 -13.493756 -13.545777 -13.866034 -14.103558 -14.438065
1.660060e+00 -13.644446 -13.332990 -13.432036 -13.541508 -13.600116 -13.914454 -14.152947 -14.483601
1.676630e+00 -13.694320 -13.379703 -13.475894 -13.587595 -13.651970 -13.961954 -14.201081 -14.527172
1.693190e+00 -13.743747 -13.425917 -13.517271 -13.632142 -13.703835 -14.005375 -14.246713 -14.567710
1.710200e+00 -13.793632 -13.470477 -13.558394 -13.676702 -13.755714 -14.051296 -14.292347 -14.610208
1.727220e+00 -13.843070 -13.516729 -13.601445 -13.721224 -13.806138 -14.093799 -14.336120 -14.650747
1.744230e+00 -13.892510 -13.561291 -13.642560 -13.764868 -13.857007 -14.135648 -14.379895 -14.691287
1.761950e+00 -13.943417 -13.608361 -13.686176 -13.810977 -13.908924 -14.178150 -14.427395 -14.732369
1.779070e+00 -13.993322 -13.654117 -13.727311 -13.855554 -13.960851 -14.220651 -14.471177 -14.772913
1.801890e+00 -14.059262 -13.713694 -13.783436 -13.914260 -14.028260 -14.275652 -14.529321 -14.827912
1.810070e+00 -14.082223 -13.736166 -13.803717 -13.935080 -14.051233 -14.294081 -14.549963 -14.845955
1.826450e+00 -14.128715 -13.778247 -13.842358 -13.976924 -14.098203 -14.332509 -14.590604 -14.883456
1.851470e+00 -14.198638 -13.842832 -13.902925 -14.039123 -14.170681 -14.389082 -14.651252 -14.939000
1.882850e+00 -14.285598 -13.921548 -13.974357 -14.114816 -14.258194 -14.457511 -14.722546 -15.007045
1.891530e+00 -14.309601 -13.943522 -13.992721 -14.135695 -14.282718 -14.475942 -14.742545 -15.024546
1.908910e+00 -14.356100 -13.985621 -14.031358 -14.177032 -14.330740 -14.512514 -14.780045 -15.060092
1.932690e+00 -14.419532 -14.041921 -14.084747 -14.233959 -14.394304 -14.560014 -14.830694 -15.105640
1.951740e+00 -14.470570 -14.088070 -14.125615 -14.277601 -14.443865 -14.595944 -14.868844 -15.143140
1.970620e+00 -14.520569 -14.131872 -14.164275 -14.319740 -14.493438 -14.630946 -14.906345 -15.178140
1.990070e+00 -14.571036 -14.176880 -14.205168 -14.364340 -14.543994 -14.665946 -14.941346 -15.213139
2.010830e+00 -14.625569 -14.225250 -14.248563 -14.411443 -14.597055 -14.703447 -14.981347 -15.248140
2.031940e+00 -14.680569 -14.273639 -14.291939 -14.457805 -14.650120 -14.740947 -15.018851 -15.283688
2.054400e+00 -14.724779 -14.316677 -14.313700 -14.480191 -14.635937 -14.756546 -15.032900 -15.296737
2.079920e+00 -14.788310 -14.373111 -14.362108 -14.532694 -14.695937 -14.797515 -15.075400 -15.336737
2.114050e+00 -14.869321 -14.445070 -14.428033 -14.603454 -14.773440 -14.851548 -15.132243 -15.391188
2.149130e+00 -14.951806 -14.517064 -14.494538 -14.675724 -14.850938 -14.905583 -15.187242 -15.443688
2.191300e+00 -15.047253 -14.601565 -14.570768 -14.757424 -14.937889 -14.968084 -15.254083 -15.504237
2.240870e+00 -15.154746 -14.696125 -14.659781 -14.852371 -15.037346 -15.038085 -15.326586 -15.573687
2.298680e+00 -15.275217 -14.802741 -14.758837 -14.958639 -15.145821 -15.117122 -15.406585 -15.650639
2.319100e+00 -15.316703 -14.839574 -14.792237 -14.994820 -15.182787 -15.142122 -15.434086 -15.675640
2.359940e+00 -15.398669 -14.911896 -14.860959 -15.068243 -15.254754 -15.193659 -15.485928 -15.725093
2.420840e+00 -15.517252 -15.017649 -14.959383 -15.170355 -15.356210 -15.263661 -15.555930 -15.792593
2.506680e+00 -15.674824 -15.161405 -15.093413 -15.309824 -15.490679 -15.356738 -15.649616 -15.881499
2.614680e+00 -15.864511 -15.334793 -15.258132 -15.474640 -15.644746 -15.462698 -15.753963 -15.982369
2.722680e+00 -16.042334 -15.499217 -15.412809 -15.627346 -15.787008 -15.560200 -15.847657 -16.071825
2.830680e+00 -16.211292 -15.655892 -15.561754 -15.768643 -15.920924 -15.651158 -15.935707 -16.158244
2.938680e+00 -16.372832 -15.805492 -15.701883 -15.902673 -16.048570 -15.741157 -16.022558 -16.242707
3.046680e+00 -16.524458 -15.946656 -15.836155 -16.029265 -16.170340 -15.827121 -16.106266 -16.324674
3.154680e+00 -16.669113 -16.079224 -15.960777 -16.147686 -16.284783 -15.910584 -16.188122 -16.402708
3.262680e+00 -16.803849 -16.203350 -16.080112 -16.259948 -16.393575 -15.990579 -16.264979 -16.477172
3.370680e+00 -16.930043 -16.320402 -16.192262 -16.364952 -16.496075 -16.064047 -16.336836 -16.547171
3.478680e+00 -17.049241 -16.431039 -16.297510 -16.464745 -16.592561 -16.136547 -16.404339 -16.614136
3.586680e+00 -17.160556 -16.533092 -16.395272 -16.557092 -16.682998 -16.202514 -16.468699 -16.676635
3.694680e+00 -17.266225 -16.630570 -16.488312 -16.643665 -16.768506 -16.267513 -16.530559 -16.736635
3.802680e+00 -17.365589 -16.721653 -16.576108 -16.726078 -16.850424 -16.328485 -16.589920 -16.794135
3.910680e+00 -17.459311 -16.808710 -16.659453 -16.804703 -16.926230 -16.388482 -16.646783 -16.848600
4.018680e+00 -17.547337 -16.891209 -16.739222 -16.877171 -16.999571 -16.444454 -16.701782 -16.901100
4.126680e+00 -17.629490 -16.967716 -16.813408 -16.947518 -17.067948 -16.499450 -16.753646 -16.951097
4.234680e+00 -17.710059 -17.042273 -16.883757 -17.012305 -17.133991 -16.550424 -16.803011 -16.998598
4.342680e+00 -17.784765 -17.111279 -16.950477 -17.075988 -17.196236 -16.600421 -16.850512 -17.044135
4.450680e+00 -17.856251 -17.178756 -17.014162 -17.134954 -17.256004 -16.646396 -16.895513 -17.088598
4.558680e+00 -17.924375 -17.242345 -17.075063 -17.191184 -17.312094 -16.691396 -16.939879 -17.131099
4.666680e+00 -17.988825 -17.302346 -17.133473 -17.244916 -17.365696 -16.734869 -16.982375 -17.171635
4.774670e+00 -18.050785 -17.360242 -17.188012 -17.296152 -17.416813 -16.776394 -17.022376 -17.211635
4.882670e+00 -18.110255 -17.416331 -17.241419 -17.344099 -17.465446 -16.816394 -17.061744 -17.249134
4.990670e+00 -18.166034 -17.468808 -17.291186 -17.391802 -17.512873 -16.854867 -17.099244 -17.286634
5.098670e+00 -18.220522 -17.518808 -17.339642 -17.436378 -17.557804 -16.890846 -17.136111 -17.321634
5.206670e+00 -18.273374 -17.568763 -17.384710 -17.479083 -17.600244 -16.925844 -17.171112 -17.356634
5.314670e+00 -18.321669 -17.614854 -17.428680 -17.520121 -17.641466 -16.959868 -17.203615 -17.389136
5.422670e+00 -18.369527 -17.659829 -17.470957 -17.560327 -17.681409 -16.990843 -17.236110 -17.421634
5.638670e+00 -18.459487 -17.744782 -17.550013 -17.634076 -17.755093 -17.050843 -17.296113 -17.481634
5.854660e+00 -18.542801 -17.824739 -17.624064 -17.702032 -17.823786 -17.105843 -17.351111 -17.538600
6.070660e+00 -18.620281 -17.898286 -17.691158 -17.765536 -17.886257 -17.155844 -17.402982 -17.590564
6.286660e+00 -18.693609 -17.967821 -17.754944 -17.824291 -17.944972 -17.201822 -17.448614 -17.638065
6.610650e+00 -18.793215 -18.063719 -17.841834 -17.904751 -18.026203 -17.261822 -17.511110 -17.703065
7.690640e+00 -19.020788 -18.231178 -17.964803 -18.054093 -18.221559 -17.280592 -17.548712 -17.740564
8.113670e+00 -19.110324 -18.319632 -18.044166 -18.124818 -18.284128 -17.314629 -17.588713 -17.785030
8.484670e+00 -19.170299 -18.384624 -18.103194 -18.173707 -18.324201 -17.328665 -17.605572 -17.801997
8.700670e+00 -19.202777 -18.419578 -18.132783 -18.197291 -18.342992 -17.333665 -17.609933 -17.806998
8.997660e+00 -19.241943 -18.465186 -18.171534 -18.227310 -18.366780 -17.338666 -17.613075 -17.811465
9.213660e+00 -19.268626 -18.495571 -18.198604 -18.246614 -18.381780 -17.341164 -17.613075 -17.813965
9.429650e+00 -19.291568 -18.524106 -18.222391 -18.263052 -18.396782 -17.342127 -17.612436 -17.813434
9.753640e+00 -19.326224 -18.566565 -18.258476 -18.287937 -18.420574 -17.345591 -17.611798 -17.812904
1.007760e+01 -19.363386 -18.610079 -18.294103 -18.311727 -18.448072 -17.350991 -17.612436 -17.815404
1.018560e+01 -19.378261 -18.624441 -18.310033 -18.322530 -18.457666 -17.360989 -17.619295 -17.820404
1.061760e+01 -19.435861 -18.688949 -18.363527 -18.364089 -18.503941 -17.380430 -17.636160 -17.837375
1.094160e+01 -19.478029 -18.737884 -18.405071 -18.396628 -18.537665 -17.394876 -17.648024 -17.847905
1.126560e+01 -19.517316 -18.784322 -18.444105 -18.425093 -18.566442 -17.403351 -17.653026 -17.854876
1.158960e+01 -19.552882 -18.826781 -18.480325 -18.450801 -18.591441 -17.406826 -17.654888 -17.856848
1.180560e+01 -19.572600 -18.853220 -18.499910 -18.463602 -18.606442 -17.405305 -17.652394 -17.854348
1.202160e+01 -19.591065 -18.875680 -18.517134 -18.475358 -18.618940 -17.401283 -17.649257 -17.849348
1.223760e+01 -19.604931 -18.894251 -18.533674 -18.486814 -18.628942 -17.394765 -17.641757 -17.843820
1.245360e+01 -19.615953 -18.911710 -18.545916 -18.494879 -18.640220 -17.388247 -17.633624 -17.834347
1.266960e+01 -19.625339 -18.926690 -18.558263 -18.503398 -18.650219 -17.379232 -17.625493 -17.823820
1.288560e+01 -19.632625 -18.939190 -18.569833 -18.510937 -18.658942 -17.370215 -17.615494 -17.813820
1.310160e+01 -19.637047 -18.950671 -18.579693 -18.517963 -18.667719 -17.361202 -17.604860 -17.801321
1.331750e+01 -19.641487 -18.961104 -18.591254 -18.524725 -18.675220 -17.352188 -17.594234 -17.790794
1.353350e+01 -19.645944 -18.971515 -18.601135 -18.532490 -18.683997 -17.343178 -17.583604 -17.778295
1.374950e+01 -19.649511 -18.980971 -18.614852 -18.541754 -18.693999 -17.335160 -17.573609 -17.765794
1.396550e+01 -19.651502 -18.990825 -18.627227 -18.550715 -18.701499 -17.328651 -17.563609 -17.755794
